subject_id,Left/Right Fist 1_beta_entropy_real,Left/Right Fist 1_beta_entropy_imagined,Left/Right Fist 1_beta_entropy_gap,Left/Right Fist 1_alpha_entropy_real,Left/Right Fist 1_alpha_entropy_imagined,Left/Right Fist 1_alpha_entropy_gap,Left/Right Fist 1_beta_lzc_real,Left/Right Fist 1_beta_lzc_imagined,Left/Right Fist 1_beta_lzc_gap,Left/Right Fist 1_alpha_lzc_real,Left/Right Fist 1_alpha_lzc_imagined,Left/Right Fist 1_alpha_lzc_gap,Left/Right Fist 1_tar_real,Left/Right Fist 1_tar_imagined,Left/Right Fist 1_tar_gap,Fists/Feet 1_beta_entropy_real,Fists/Feet 1_beta_entropy_imagined,Fists/Feet 1_beta_entropy_gap,Fists/Feet 1_alpha_entropy_real,Fists/Feet 1_alpha_entropy_imagined,Fists/Feet 1_alpha_entropy_gap,Fists/Feet 1_beta_lzc_real,Fists/Feet 1_beta_lzc_imagined,Fists/Feet 1_beta_lzc_gap,Fists/Feet 1_alpha_lzc_real,Fists/Feet 1_alpha_lzc_imagined,Fists/Feet 1_alpha_lzc_gap,Fists/Feet 1_tar_real,Fists/Feet 1_tar_imagined,Fists/Feet 1_tar_gap,Left/Right Fist 2_beta_entropy_real,Left/Right Fist 2_beta_entropy_imagined,Left/Right Fist 2_beta_entropy_gap,Left/Right Fist 2_alpha_entropy_real,Left/Right Fist 2_alpha_entropy_imagined,Left/Right Fist 2_alpha_entropy_gap,Left/Right Fist 2_beta_lzc_real,Left/Right Fist 2_beta_lzc_imagined,Left/Right Fist 2_beta_lzc_gap,Left/Right Fist 2_alpha_lzc_real,Left/Right Fist 2_alpha_lzc_imagined,Left/Right Fist 2_alpha_lzc_gap,Left/Right Fist 2_tar_real,Left/Right Fist 2_tar_imagined,Left/Right Fist 2_tar_gap,Fists/Feet 2_beta_entropy_real,Fists/Feet 2_beta_entropy_imagined,Fists/Feet 2_beta_entropy_gap,Fists/Feet 2_alpha_entropy_real,Fists/Feet 2_alpha_entropy_imagined,Fists/Feet 2_alpha_entropy_gap,Fists/Feet 2_beta_lzc_real,Fists/Feet 2_beta_lzc_imagined,Fists/Feet 2_beta_lzc_gap,Fists/Feet 2_alpha_lzc_real,Fists/Feet 2_alpha_lzc_imagined,Fists/Feet 2_alpha_lzc_gap,Fists/Feet 2_tar_real,Fists/Feet 2_tar_imagined,Fists/Feet 2_tar_gap,Left/Right Fist 3_beta_entropy_real,Left/Right Fist 3_beta_entropy_imagined,Left/Right Fist 3_beta_entropy_gap,Left/Right Fist 3_alpha_entropy_real,Left/Right Fist 3_alpha_entropy_imagined,Left/Right Fist 3_alpha_entropy_gap,Left/Right Fist 3_beta_lzc_real,Left/Right Fist 3_beta_lzc_imagined,Left/Right Fist 3_beta_lzc_gap,Left/Right Fist 3_alpha_lzc_real,Left/Right Fist 3_alpha_lzc_imagined,Left/Right Fist 3_alpha_lzc_gap,Left/Right Fist 3_tar_real,Left/Right Fist 3_tar_imagined,Left/Right Fist 3_tar_gap,Fists/Feet 3_beta_entropy_real,Fists/Feet 3_beta_entropy_imagined,Fists/Feet 3_beta_entropy_gap,Fists/Feet 3_alpha_entropy_real,Fists/Feet 3_alpha_entropy_imagined,Fists/Feet 3_alpha_entropy_gap,Fists/Feet 3_beta_lzc_real,Fists/Feet 3_beta_lzc_imagined,Fists/Feet 3_beta_lzc_gap,Fists/Feet 3_alpha_lzc_real,Fists/Feet 3_alpha_lzc_imagined,Fists/Feet 3_alpha_lzc_gap,Fists/Feet 3_tar_real,Fists/Feet 3_tar_imagined,Fists/Feet 3_tar_gap
S057,-0.009915616674199268,-0.018193323525910632,0.008277706851711364,-0.0385874680505327,-0.037740007693201516,-0.0008474603573311867,-0.0772165362744393,-0.05694580174107935,-0.02027073453335996,-0.029038032350596564,-0.026027527221879752,-0.0030105051287168116,0.469036548027942,-0.07770965589814455,0.5467462039260865,-0.004459138164098042,-0.01938183538688454,0.014922697222786496,-0.030657707163746273,-0.047570978425022226,0.016913271261275953,-0.0647731150757431,-0.06417101404999973,-0.0006021010257433734,-0.0240205238027352,-0.015591109442328069,-0.008429414360407131,0.2402187056367569,-0.02072998284301064,0.26094868847976754,-0.011950999106131843,-0.01525560973364426,0.0033046106275124165,-0.04263713808256808,-0.05614500506844511,0.013507866985877026,-0.07581163388103812,-0.06055840789553952,-0.015253225985498602,-0.03305203918888568,-0.026228227563794212,-0.006823811625091471,0.05986440510647123,-0.04428638597756268,0.10415079108403391,-0.008609505820646901,-0.016729093743019674,0.008119587922372773,-0.05397596819525585,-0.052049348262909856,-0.0019266199323459965,-0.06457241473382863,-0.06597731712722982,0.0014049023934011862,-0.05211857167075891,-0.037668147052918155,-0.014450424617840754,0.06121832720247333,-0.06785390487148707,0.1290722320739604,-0.012201600181866779,-0.015074297742256437,0.0028726975603896587,-0.05849161053597429,-0.05377243609047322,-0.004719174445501073,-0.06276611165659854,-0.07701583593252487,0.014249724275926329,-0.03224923782122787,-0.03485834226611578,0.002609104444887912,0.5132556051900885,-0.020130704592149273,0.5333863097822378,-0.0030246716838182586,-0.007077432085071278,0.004052760401253019,-0.04738726541976701,-0.04507077011290472,-0.0023164953068622873,-0.06617801746914428,-0.06678011849488766,0.0006021010257433734,-0.0240205238027352,-0.031446436453570044,0.007425912650834844,0.20739915930436864,-0.014489256214682333,0.22188841551905097
S058,-0.013351848653507026,-0.019526549639289237,0.006174700985782211,-0.01012179082241449,-0.017606890401933306,0.007485099579518817,-0.06138737320551397,-0.045532046194272,-0.015855327011241968,-0.04623677375876108,-0.05386338675151037,0.00762661299274929,0.02348666721925792,-0.004425018114478464,0.027911685333736384,-0.017127818192454902,-0.01657191860787477,-0.0005558995845801329,-0.028600602710001866,0.0034555311630617425,-0.03205613387306361,-0.05396146055467913,-0.0607852721797706,0.006823811625091471,-0.05667319153831275,-0.06269420179574642,0.006021010257433665,0.01295118143765324,-0.006398641211491932,0.01934982264914517,-0.020620244659335207,-0.012976805440220729,-0.007643439219114478,-0.014517285617737574,0.0006667974453833381,-0.015184083063120912,-0.060183171154027236,-0.055366362948080325,-0.004816808205946911,-0.07634182504592935,-0.04583537307493217,-0.030506451970997175,0.00792459472617639,0.0017798987327453386,0.006144695993431051,-0.014715225915142183,-0.011676635403610303,-0.00303859051153188,-0.007450672473514386,-0.0008342823317279979,-0.006616390141786388,-0.05978177047019833,-0.04994745371639001,-0.009834316753808317,-0.040215763501327426,-0.06690890897594995,0.026693145474622523,0.026797644417190306,-0.0020031664357381407,0.028800810852928446,-0.017049906938967685,-0.01635410419375649,-0.0006958027452111937,-0.006367435981083691,-0.009984818523356087,0.003617382542272396,-0.05155305645170567,-0.05797546739296823,0.006422410941262557,-0.046838874784504436,-0.061891400428088585,0.015052525643584148,0.002516570439237781,0.0066043227666292,-0.00408775232739142,-0.008417785768912167,-0.015150732254447186,0.0067329464855350185,-0.008729229612524092,-0.009927035324235667,0.0011978057117115748,-0.056570564999567044,-0.060383871495941696,0.003813306496374652,-0.05506758880299711,-0.04764167615216226,-0.007425912650834844,0.03720865317582754,0.001588071629652521,0.03562058154617502
S059,-0.029426949552282644,-0.03153584529855802,0.0021088957462753743,-0.023444670340106888,-0.02189972473534263,-0.0015449456047642585,-0.04994811191299979,-0.04472990302322394,-0.005218208889775852,-0.09333531337660243,-0.08570870038385314,-0.00762661299274929,0.000789086904565528,0.03468456744850057,-0.03389548054393504,-0.03490921165025085,-0.017368551529429177,-0.01754066012082167,-0.01534997274069072,-0.0065073771742611974,-0.008842595566429523,-0.04312430028790831,-0.04934601088725642,0.006221710599348104,-0.07406808055281475,-0.06523726550857871,-0.008830815044236037,0.0432039282856046,0.04563700233362478,-0.0024330740480201785,-0.024937483327083343,-0.018140505654820616,-0.006796977672262727,-0.012229550023990177,-0.015848174301360207,0.0036186242773700306,-0.051353014306400976,-0.052155815674058796,0.0008028013676578197,-0.07808208739110385,-0.07808208739110384,-1.3877787807814457e-17,0.07407064911414007,0.03791527361464997,0.036155375499490106,-0.028876888782494614,-0.03126929565487446,0.0023924068723798486,-0.014378465560345166,-0.003924447212377946,-0.01045401834796722,-0.03790609139813249,-0.056370522854262355,0.018464431456129866,-0.06503656516666426,-0.06543796585049316,0.00040140068382890637,0.05779454904561232,0.07312992822276837,-0.01533537917715605,-0.025242219145290123,-0.035905744251155336,0.010663525105865213,-0.0059970487672422745,-0.008068800545385613,0.002071751778143338,-0.05075091328065762,-0.06058523003446591,0.009834316753808296,-0.06463516448283534,-0.06684286824389436,0.0022077037610590267,0.03816525743946947,0.08898140737372051,-0.05081614993425104,-0.01996740745273229,-0.029110937028639094,0.009143529575906806,-0.01517257303672781,-0.010551287443182344,-0.0046212855935454655,-0.036300488662816835,-0.055567721486604535,0.0192672328237877,-0.0921311113251157,-0.08370169696470858,-0.008429414360407117,0.10510133125311011,0.044293335684562896,0.06080799556854721
S060,-0.03054442510784039,-0.01683664733293122,-0.013707777774909169,-0.07500331279254124,-0.060436955733256026,-0.014566357059285218,-0.05790289933550635,-0.05429029318104615,-0.003612606154460206,-0.05433933008263053,-0.054540030424544986,0.00020070034191445318,0.10236369307867976,0.048634422613676676,0.05372927046500309,-0.02798176567280275,-0.022419839338732483,-0.005561926334070266,-0.07575036205713337,-0.06647886819293103,-0.00927149386420234,-0.06011060309656536,-0.05730079830976298,-0.0028098047868023793,-0.04570921538030895,-0.03406859554927055,-0.011640619831038396,0.20812409994606007,0.10952691140424603,0.09859718854181404,-0.03217372933847473,-0.024750354011943698,-0.007423375326531034,-0.07485013548691921,-0.07290864162727795,-0.0019414938596412634,-0.0657302126701701,-0.06011060309656535,-0.005619609573604745,-0.05393792939880162,-0.04390291230307885,-0.01003501709572277,0.1405699471938311,0.2840747628064435,-0.1435048156126124,-0.028077742788164994,-0.021995898618337062,-0.006081844169827932,-0.05729979229983939,-0.06766706235047171,0.010367270050632316,-0.06111410480613763,-0.0522832897619016,-0.00883081504423603,-0.05474073076645944,-0.054540030424544986,-0.00020070034191445318,0.10385899317269187,0.021730770266250532,0.08212822290644134,-0.019936859914359784,-0.029285338775589143,0.009348478861229359,-0.06965688755572585,-0.05113874333635482,-0.018518144219371035,-0.04385387540149449,-0.05328679147147389,0.009432916069979397,-0.061363842049636456,-0.05694843452751845,-0.004415407522118005,0.13509931480190246,0.07038912673151493,0.06471018807038753,-0.023612027107873357,-0.028932050248283936,0.005320023140410579,-0.052011279155047,-0.05093649627340158,-0.0010747828816454197,-0.0657302126701701,-0.05429029318104616,-0.011439919489123936,-0.04229730956776322,-0.050726723928170334,0.008429414360407117,0.0031669440667536075,0.0056049543433852045,-0.002438010276631597
S061,-0.023593894833291884,-0.027820683600064067,0.004226788766772183,-0.03236735108096245,-0.028229935442509846,-0.004137415638452602,-0.050123964705817176,-0.05494077291176411,0.004816808205946932,-0.04270200123464098,-0.0358781896095495,-0.006823811625091478,0.15216198471784675,0.05822166364916759,0.09394032106867917,-0.021646164396338152,-0.019035874019208143,-0.002610290377130009,-0.029886127537961382,-0.007554472439163629,-0.022331655098797754,-0.052933769492619555,-0.05875407940813875,0.005820309915519198,-0.045311105679528896,-0.02343476841085329,-0.021876337268675605,0.5181743902818075,0.015807249000482304,0.5023671412813251,-0.021541164769338095,-0.011450870991757456,-0.010090293777580639,0.010763013022713652,0.0020970010445757747,0.008666011978137877,-0.05373657086027737,-0.05474007256984965,0.0010035017095722798,-0.022631967043195464,-0.027248074907227915,0.004616107864032451,0.0749388401810292,0.024766756086234187,0.05017208409479501,-0.014396918639574485,-0.01485289256143163,0.0004559739218571446,-0.01301505692026983,-0.023375556110526108,0.010360499190256278,-0.06557789103323022,-0.054539372227935194,-0.01103851880529503,-0.03547678892572059,-0.009787145160670335,-0.025689643765050257,0.06147189909709355,0.02973502657747462,0.03173687251961893,-0.014306649575918096,-0.015855245412507712,0.0015485958365896169,0.0004152969772850401,-0.010710043558260995,0.011125340535546036,-0.05233166846687618,-0.056345675305165294,0.004014006838289112,-0.033068384822747134,-0.04651530773101562,0.013446922908268488,0.18320625619341774,0.016501405412036874,0.16670485078138086,-0.022952695475251472,-0.016307560266477616,-0.006645135208773856,-0.004086906384574096,-0.007632175852419709,0.003545269467845613,-0.056345675305165294,-0.05253236880879064,-0.003813306496374652,-0.021628465333623177,-0.030057879694030308,0.008429414360407131,0.9123526229842989,0.2792578998864777,0.6330947230978212
S062,-0.005288570660556657,-0.005329180845358272,4.0610184801614935e-05,-0.02543271639738276,-0.01607860211686729,-0.009354114280515469,-0.04293994557985536,-0.06020017498449849,0.017260229404643133,-0.06198881603464756,-0.03971107808214304,-0.02227773795250452,0.12623247536230603,0.008409556235088905,0.11782291912721712,-0.004400018297322061,-0.007538861693600629,0.003138843396278568,-0.031847264085272275,5.732765144705887e-05,-0.031904591736719334,-0.04314064592176981,-0.05096795925643356,0.00782731333466375,-0.07001682971122576,-0.06861192731782458,-0.0014049023934011862,0.08973036593686334,0.03714404735941412,0.05258631857744922,-0.0025757088028870445,-0.005958987255894166,0.0033832784530071214,-0.003499201976503219,-0.013522364377446694,0.010023162400943475,-0.062207178403643044,-0.05698896951386721,-0.005218208889775831,-0.05576710543529943,-0.07764344270397505,0.02187633726867562,0.03920235538715236,0.022667267084411302,0.016535088302741058,-0.001959225878687909,0.0013235097435648768,-0.003282735622252786,-0.03595983623411714,0.013704232831581953,-0.04966406906569909,-0.055383366778551574,-0.05678826917195275,0.0014049023934011792,-0.0515523982550959,-0.06700632458250894,0.015453926327413034,0.05686378793595731,0.05748135823603073,-0.0006175703000734223,-4.979982708430697e-07,-0.002725712264577851,0.002725214266307008,-0.021105698734983913,-0.018092524966026202,-0.003013173768957711,-0.047556053443887816,-0.042538544896026445,-0.005017508547861371,-0.06720702492442339,-0.07041823039505467,0.0032112054706312787,0.08079998823190901,0.08574951476275036,-0.004949526530841353,-0.0029515615319498645,-0.004743124312345692,0.0017915627803958278,-0.018249951290435273,-0.015410045292688634,-0.002839905997746639,-0.04775675378580227,-0.062006478061728584,0.014249724275926315,-0.0658021225310222,-0.05195379893892479,-0.013848323592097415,0.07361771656278884,0.04571495796166858,0.027902758601120264
S063,-0.0007173811181978573,-0.007091553062192446,0.006374171943994589,-0.007792858307447359,-0.005068568612530799,-0.0027242896949165596,-0.0721513072182131,-0.06954220277332518,-0.002609104444887919,-0.05229113348052741,-0.0482771266422383,-0.004014006838289112,-0.007515920698103057,-0.0008959421055311639,-0.006619978592571893,-0.005351039991323581,-0.007011367381659306,0.0016603273903357252,-0.0067832013313651185,-0.021791216466889862,0.015008015135524744,-0.06653169764460835,-0.06030998704526025,-0.006221710599348104,-0.057910743054132165,-0.06473455467922362,0.006823811625091457,0.020278753971649494,-0.007341936457190348,0.027620690428839842,-0.00718892694490858,-0.009905078069794016,0.0027161511248854353,-0.004365191434957949,-0.020674832389456443,0.016309640954498494,-0.0667323979865228,-0.0667323979865228,0.0,-0.05991774647327671,-0.058713544421789984,-0.001204202051486726,0.003199402210263713,0.0025787659254508793,0.0006206362848128338,-0.005862616389833986,-0.007158752909753763,0.0012961365199197772,-0.007027200328269756,-0.010047763733660342,0.003020563405390586,-0.07094710516672637,-0.06592959661886498,-0.005017508547861385,-0.06393175331156581,-0.04044981330757455,-0.02348194000399126,0.023448307923548406,0.03418157234343591,-0.010733264419887506,-0.011729810385611272,-0.0047313241246838,-0.006998486260927472,-0.008932370115374288,-0.0043101148352634455,-0.004622255280110843,-0.05348617542016877,-0.0587043843099446,0.005218208889775831,-0.0536960358739286,-0.060319147157105624,0.0066231112831770245,-0.009659440447649603,-0.0034301196479216284,-0.006229320799727975,-0.006360504680087864,-0.0063354928781437225,-2.5011801944141432e-05,0.00020977783691256136,-0.01193192646571617,0.01214170430262873,-0.0663309973026939,-0.05408827644591212,-0.012242720856781783,-0.04807642630032384,-0.05650584066073097,0.008429414360407131,-0.00443087250264497,-0.01000123421638889,0.005570361713743921
S064,-0.04841921044338504,-0.05069345948660631,0.002274249043221266,-0.074889439445049,-0.06971432163811286,-0.005175117806936136,-0.03253556087141679,-0.04959508993414549,0.0170595290627287,-0.028192721406760657,-0.041238243631200246,0.013045522224439589,-0.23542978106825047,-0.22013983566093495,-0.015289945407315514,-0.04523489186097651,-0.04938083944087579,0.004145947579899278,-0.06146905452761775,-0.07063237413522627,0.009163319607608522,-0.052003494037118944,-0.05702100258498033,0.005017508547861385,-0.048463455940120644,-0.056692169958613294,0.00822871401849265,-0.2154836310124797,-0.23248645533368048,0.017002824321200788,-0.04177950584210366,-0.047247206152751575,0.005467700310647916,-0.05522478804320763,-0.06559827856780498,0.01037349052459735,-0.05722170292689478,-0.053809797114349044,-0.003411905812545739,-0.04525225046948935,-0.04946695764969291,0.0042147071802035585,-0.23808010311552447,-0.23432196555928697,-0.0037581375562374952,-0.04885851987488621,-0.045379397372463104,-0.0034791225024231043,-0.06807407176352864,-0.06858079440055442,0.0005067226370257805,-0.059429406687953795,-0.05160209335329004,-0.007827313334663757,-0.06451948329327704,-0.061308277822645765,-0.0032112054706312787,-0.2154745718113814,-0.2395740465629699,0.024099474751588496,-0.0393022744179744,-0.04733093747897943,0.008028663061005026,-0.05129553153024358,-0.07048807976559601,0.019192548235352436,-0.04899298890840212,-0.04758808651500093,-0.0014049023934011862,-0.04063614260545689,-0.049466957649692916,0.008830815044236023,-0.23687213242382987,-0.24589870669496278,0.009026574271132903,-0.03865931365127462,-0.0473569575307623,0.008697643879487682,-0.05698163432431147,-0.060498817061477084,0.003517182737165614,-0.055816800533493596,-0.04076427488990946,-0.015052525643584135,-0.05910057406158676,-0.051072560385008556,-0.008028013676578204,-0.22878951355495755,-0.23659759959916735,0.007808086044209794
S065,-0.022033383886891578,-0.02146329021561788,-0.000570093671273697,-0.06330911715338772,-0.06237182709256239,-0.0009372900608253243,-0.057638791047975375,-0.045195369849279174,-0.012443421198696202,-0.03426342676238845,-0.04670684796108469,0.012443421198696236,-0.002211277840846515,-0.019825886531663728,0.017614608690817213,-0.01706167103560141,-0.02296067519741396,0.005899004161812549,-0.046827310311090664,-0.067143636176901,0.020316325865810336,-0.04539607019119361,-0.05763879104797538,0.01224272085678177,-0.03145362197558609,-0.043294942148538955,0.011841320172952863,0.012362491816605481,-0.04495616160106658,0.05731865341767206,-0.02118387786113196,-0.020375087316821916,-0.0008087905443100452,-0.049839285235379616,-0.0617201807026625,0.011880895467282881,-0.04740307361033817,-0.04760377395225261,0.0002007003419144393,-0.03767533257493421,-0.05874886847595199,0.02107353590101778,-0.004274845081963796,0.004035723106059541,-0.008310568188023337,-0.023495685752245477,-0.022526652645685985,-0.0009690331065594915,-0.0284650300834971,-0.04174101368425165,0.013275983600754548,-0.058642292757547655,-0.05884299309946211,0.00020070034191445318,-0.04068583770365103,-0.03707323154919084,-0.003612606154460192,-0.023593624511031475,-0.023578219462575267,-1.5405048456207382e-05,-0.0201407033481793,-0.018106361346899802,-0.002034342001279499,-0.027839660729092275,-0.0471185297434511,0.019278869014358824,-0.06285699993775122,-0.04760377395225263,-0.015253225985498588,-0.039682335994078756,-0.054935561979577344,0.015253225985498588,-0.020319817579036836,0.047020929365415354,-0.06734074694445219,-0.025661088074022564,-0.019195885805950885,-0.006465202268071679,-0.042491159079558805,-0.04445539027054668,0.001964231190987875,-0.05502968660308746,-0.06225489891200785,0.007225212308920384,-0.044097743516196775,-0.03125292163367165,-0.012844821882525122,0.0016681025146821349,0.04995852779839449,-0.04829042528371236
S066,0.006093988327495525,0.005314989857845509,0.0007789984696500163,-0.011890955533803038,-0.012203000444879653,0.00031204491107661436,-0.04277846383107009,-0.05100717784956275,0.008228714018492657,-0.06779475490613464,-0.04431281490214338,-0.02348194000399126,-0.12448635729541574,-0.11196014315285699,-0.01252621414255875,0.01875548177865649,0.0009129924728200622,0.01784248930583643,-0.01724756472690092,-0.010195227127705597,-0.007052337599195324,-0.06064079426145659,-0.04358126519872792,-0.017059529062728673,-0.04692191934703131,-0.04591841763745903,-0.0010035017095722798,-0.07304792022466972,-0.09901965772504359,0.025971737500373876,0.014936695244718079,0.0068012715610504815,0.008135423683667597,-0.011843822750897903,-0.01755140080474704,0.005707578053849138,-0.05020437648190492,-0.05863379084231204,0.008429414360407117,-0.047524020372774665,-0.04812612139851803,0.0006021010257433665,-0.07097949449632274,-0.08063936664604704,0.009659872149724302,0.006714384167883614,-0.0009310241295199528,0.007645408297403566,-0.009772575641022963,-0.0034740373759653,-0.006298538265057663,-0.04438406656638573,-0.05622538673933858,0.011841320172952849,-0.07080526003485146,-0.0505345255014915,-0.020270734533359966,-0.013918714821334777,-0.044484574560612444,0.030565859739277668,0.005373764266774161,-0.007623498634099279,0.01299726290087344,-0.0069633834761824165,-0.00735881329481769,0.0003954298186352734,-0.06304919836443004,-0.06164429597102887,-0.0014049023934011723,-0.038291804644709736,-0.04310861285065667,0.004816808205946932,-0.07709761926897879,-0.0754362518612125,-0.0016613674077662899,0.0048360903960763535,-0.00431662465098781,0.009152715047064164,0.001078415976456415,-0.007065598075502333,0.008144014051958748,-0.054017682978279566,-0.05742958879082531,0.0034119058125457458,-0.04471421558597229,-0.06177374464870098,0.017059529062728687,-0.08732557461789073,-0.06162323060642466,-0.025702344011466066
S067,0.012948019137053457,0.017518579658684086,-0.004570560521630629,0.001701397546319483,0.005859091123257887,-0.004157693576938404,-0.06090556074559732,-0.05227544604327576,-0.008630114702321556,-0.0672462435175526,-0.060623132234375564,-0.006623111283177031,0.0017733987777370057,0.0012944880115595692,0.0004789107661774365,0.01197582652354301,0.0004733093749508255,0.011502517148592184,0.0010065161468290063,-0.0050276169040496255,0.006034133050878632,-0.05247614638519021,-0.05929995801028169,0.006823811625091485,-0.05921822984097438,-0.046373407958449256,-0.012844821882525122,0.0043951573977317505,-0.0033088497517432362,0.007704007149474987,0.010101127750841488,0.0012222071932086465,0.008878920557632841,0.001190410654062446,-0.00311444055432486,0.004304851208387306,-0.05649015322347931,-0.05247614638519022,-0.0040140068382890914,-0.05580632402842863,-0.03975029667527226,-0.016056027353156373,-0.00013737096972262636,-0.005092873430210611,0.004955502460487985,0.01778193953888274,0.008254060962174514,0.009527878576708226,0.0070493084301593845,0.0007114421576694951,0.006337866272489889,-0.04866283988881556,-0.055085250830078133,0.006422410941262571,-0.07166165103967059,-0.05741192676374429,-0.014249724275926301,-0.0023561698876325837,-0.002280733772138832,-7.543611549375162e-05,0.015015869703024154,-0.0057161138824173285,0.020731983585441482,0.005756246663717768,0.003365395294144924,0.002390851369572844,-0.054884550488163666,-0.05147264467561795,-0.003411905812545718,-0.05741192676374429,-0.06824974522712488,0.010837818463380583,0.0006668236429461169,-0.002437372599999821,0.0031041962429459377,0.0042609629667271776,-0.0041072596370698156,0.008368222603796993,0.005633099708101219,-0.0026705419539276853,0.008303641662028904,-0.05287754706901912,-0.058497156642623865,0.005619609573604745,-0.04777831035185044,-0.07407005514264406,0.026291744790793617,-7.331919901421707e-06,-0.00286083959919424,0.002853507679292818
S068,-0.019617404405423366,-0.02289212655761197,0.0032747221521886027,-0.028086122356447807,-0.023482882787009496,-0.004603239569438311,-0.05255003083587165,-0.03830030655994533,-0.014249724275926315,-0.037715209364673215,-0.04915512885379715,0.011439919489123936,0.02130417075886143,0.0013929033221441456,0.019911267436717284,-0.015132938853155586,-0.015517597083502865,0.000384658230347279,-0.025307231072017822,-0.027688095410096092,0.00238086433807827,-0.04953952570715482,-0.049740226049069275,0.00020070034191445318,-0.04253201757062014,-0.04052501415147559,-0.0020070034191445527,0.058919059605869184,0.024664041233553813,0.03425501837231537,-0.02071469763041811,-0.017914827766514763,-0.002799869863903348,-0.032829030725006314,-0.02586857118209418,-0.006960459542912134,-0.0607787448543643,-0.0527507311777861,-0.008028013676578197,-0.02647599021746372,-0.03089139773958173,0.004415407522118012,0.07293358213492529,0.04756660640560456,0.02536697572932073,-0.016417329158918803,-0.01977458202191973,0.0033572528630009257,-0.026473051480208287,-0.023239457840937172,-0.003233593639271115,-0.05014162673289819,-0.04552551886886572,-0.004616107864032465,-0.04594392338316588,-0.03209559979106845,-0.01384832359209743,0.0638355051369972,0.018991873701416362,0.044843631435580844,-0.022683435794927043,-0.01354454179563691,-0.009138893999290132,-0.016435233923902226,-0.0008261574298693564,-0.01560907649403287,-0.04010660963717543,-0.027061087412735857,-0.013045522224439575,-0.040123613467646674,-0.05457403808548744,0.014450424617840768,0.07325930576088541,0.08934636524589762,-0.01608705948501221,-0.014147102895201047,-0.01832489453225694,0.004177791637055894,-0.022972670381606664,-0.027803202193736443,0.004830531812129779,-0.05395493322927283,-0.03508910108931405,-0.018865832139958787,-0.03269770081681183,-0.049556529537626064,0.016858828720814234,0.07117319474679146,0.0017344411178593089,0.06943875362893215
S069,-0.01010365942431024,-0.010514768977716415,0.00041110955340617483,-0.016883721463905932,-0.0401786925548856,0.023294971090979666,-0.042165213158296064,-0.0648443517946295,0.022679138636333432,-0.028278329169679234,-0.06219668695322215,0.033918357783542914,0.07412142015945883,0.05743286165739819,0.016688558502060635,-0.0071253290324888585,-0.0027953012973214175,-0.004330027735167441,-0.02829168163190099,-0.021499033807828027,-0.0067926478240729615,-0.06484435179462951,-0.05802054016953802,-0.0068238116250914915,-0.03389793874328398,-0.04573925891623683,0.011841320172952849,0.0770588499913718,0.00195913950722032,0.07509971048415148,-0.0010224961082685446,-0.0022325723909881745,0.0012100762827196299,-0.02609459994397334,-0.00921309332510889,-0.01688150661886445,-0.05179882957018992,-0.056214237092307925,0.004415407522118005,-0.06540789242385343,-0.04473575720666455,-0.020672135217188886,0.07711319684400086,0.027903031868055872,0.04921016497594499,0.0026429123815070454,0.00025157002254583283,0.0023913423589612126,-0.019987632189193305,-0.030914715230347056,0.010927083041153751,-0.05842194085336694,-0.05099602820253209,-0.007425912650834851,-0.03710914421391526,-0.03851404660731643,0.0014049023934011723,0.05290200921122595,0.033032331458281716,0.019869677752944237,-0.0017485989647854083,-0.0009525117602398048,-0.0007960872045456036,-0.018254916202400828,-0.02704504284397169,0.008790126641570861,-0.05521073538273565,-0.056214237092307925,0.0010035017095722729,-0.04654206028389465,-0.061193185243649875,0.014651124959755228,0.12424387419743266,0.06038964944527142,0.06385422475216124,0.0035088439730003307,0.0015123269420095342,0.0019965170309907965,-0.03303333374422346,-0.026341132543864387,-0.006692201200359071,-0.06905905897483305,-0.052200230254018834,-0.01685882872081422,-0.046140659600065734,-0.05557357567004513,0.009432916069979397,0.0496136686254568,0.08635531502622723,-0.036741646400770434
