subject_id,FF_alpha_entropy_gap,FF_alpha_entropy_imagined,FF_alpha_entropy_real,FF_alpha_lzc_gap,FF_alpha_lzc_imagined,FF_alpha_lzc_real,FF_beta_entropy_gap,FF_beta_entropy_imagined,FF_beta_entropy_real,FF_beta_lzc_gap,FF_beta_lzc_imagined,FF_beta_lzc_real,LRF_alpha_entropy_gap,LRF_alpha_entropy_imagined,LRF_alpha_entropy_real,LRF_alpha_lzc_gap,LRF_alpha_lzc_imagined,LRF_alpha_lzc_real,LRF_beta_entropy_gap,LRF_beta_entropy_imagined,LRF_beta_entropy_real,LRF_beta_lzc_gap,LRF_beta_lzc_imagined,LRF_beta_lzc_real,FF_tar_gap,FF_tar_imagined,FF_tar_real,LRF_tar_gap,LRF_tar_imagined,LRF_tar_real,resting_beta_entropy,resting_alpha_entropy,resting_beta_lzc,resting_alpha_lzc,resting_tar
S039,-0.0013712165375423333,0.014699752375101233,0.013328535837558867,0.0099432958568958,0.0089445045423803,0.018887800399276133,0.008328219881216866,-0.015966807678337934,-0.007638587797121,0.016428054024436436,-0.014411060165323732,0.0020169938591127,0.018298069288588334,-0.007699741922470134,0.010598327366118168,0.0047554893228632,0.0083680815941544,0.0131235709170176,-0.0002984571338827668,-0.012470392811271167,-0.012768849945153968,0.010807930279234601,-0.012249474109476965,-0.0014415438302423668,0.13597450395882063,0.009304506057478937,0.14527901001629953,0.29847657666887434,-0.4334948316839557,-0.13501825501508125,0.9538072411512116,0.9161305901538256,0.7833592730985984,0.4996046415298697,2.1519781147076795
S040,0.006207263244415833,-0.0006680985912758333,0.00553916465314,-0.0012969516335079997,-0.002348964867854233,-0.0036459165013622004,0.0034888997831783,-0.0010174294222847664,0.002471470360893433,0.0038908549005243665,-0.01876251805259167,-0.014871663152067333,-0.0031657906043641333,0.00016567047615366655,-0.0030001201282103666,-0.006196546693427766,-0.003645916501362333,-0.0098424631947901,-0.0028111831833912,0.0007405972061553666,-0.0020705859772359,0.0004323172111693659,-0.015736297574406033,-0.015303980363236632,0.09672295288967986,-0.4362553623163137,-0.3395324094266338,-0.24983590734733105,-0.3779376010504922,-0.6277735083978232,0.957803481528426,0.9442501941487386,0.7943395948904636,0.5202649838487742,2.2570611812133814
S041,-0.004049728567974766,0.024463951947172935,0.020414223379198168,-0.0027380090040727,0.0032804634087866664,0.0005424544047139667,0.002145669326800033,0.0372149801402878,0.03936064946708783,0.0007205286852823333,-0.0027597813858138,-0.0020392527005314333,-0.004354625204448367,0.026812078381777803,0.022457453177329462,-0.004899595059919634,0.005874366675802933,0.0009747716158833001,0.004694373493107,0.03902678954919756,0.04372116304230456,0.007925815538105266,-0.005930107601055934,0.0019957079370493333,0.4254161856675907,-0.18336248753418968,0.24205369813340108,0.4140509408116297,-0.021182969099318067,0.3928679717123116,0.9368318770688612,0.9421155884002422,0.7356815600549732,0.5166530358909237,1.3478706662609736
S042,-0.005566949505595234,0.0747082864907226,0.06914133698512734,0.0030262204781856,-0.0055625356993550005,-0.002536315221169333,-0.013080380840088833,0.14069637131488186,0.12761599047479302,0.009655084382782866,0.03828490216899914,0.047939986551782,0.03587820541952057,0.0408321984074522,0.0767104038269728,0.0119607761756863,-0.013200139763347466,-0.0012393635876611667,0.0544447487410576,0.1027481082811526,0.15719285702221023,0.04207887522048643,0.0146515612917397,0.05673043651222614,0.006225696948098866,-0.17467578943185003,-0.1684500924837512,0.15597480709297898,-0.20401197183949163,-0.048037164746512706,0.7599214088479445,0.806474325600573,0.6336801497252773,0.4811114679856755,0.5554182126512393
S043,8.457270353973319e-05,0.0015171863982818333,0.001601759101821567,0.0021615860558469664,0.0018535489260091333,0.004015134981856066,0.0006633613824734998,-0.012386239890122634,-0.011722878507649132,0.004611383585806666,-0.0133557973487341,-0.008744413762927401,-0.007968216667917367,-0.003645785511192833,-0.011614002179110133,0.016139842550323566,-0.007081006771491367,0.009058835778832167,-0.0018951879462983333,-0.0055310764482453005,-0.007426264394543701,0.007925815538105433,-0.008888519499983967,-0.0009627039618785668,0.5050033803545129,-0.6230072969553248,-0.11800391660081185,0.19253306765476622,-0.5967967535799855,-0.4042636859252194,0.9409935412132312,0.9454072100285112,0.7652995333093464,0.5111628749949911,1.7089500882144606
S044,0.011785445134396335,-0.035881519687068035,-0.0240960745526717,0.012248987649799167,-0.022734938009557466,-0.0104859503597583,0.003979530523593266,-0.012997212965323699,-0.009017682441730467,0.0158516310762107,-0.024772158164344305,-0.0089205270881336,0.006815336199989068,-0.03406631875824267,-0.0272509825582536,0.0038908549005244666,-0.0185558716349201,-0.014665016734395667,-0.0014342143759951004,-0.010071325539948,-0.011505539915943169,-0.0008646344223387671,-0.0167022368891825,-0.017566871311521366,0.09828080394761345,-0.46775598680878705,-0.3694751828611736,0.159907020859401,-0.41969078398106835,-0.25978376312166723,0.9358357302179272,0.9213141473504208,0.7777246342843518,0.4903580547577726,0.787462251415229
S045,-0.005417346482642399,-0.019145277640690735,-0.0245626241233331,0.0027380090040727664,-0.0033260696203570666,-0.0005880606162843334,0.0031093879366227,0.0016864799624284664,0.0047958678990511336,0.0007205286852824333,0.018898579426398866,0.0196191081116813,0.005556972721426534,-0.009987914154130133,-0.004430941432703666,0.0012969516335081665,-0.0010203778274536998,0.00027657380605446727,-0.002123599262535533,0.0039492926523077,0.0018256933897722336,0.006917075378710134,0.012269715521801635,0.01918679090051183,0.16880325633160387,-0.24436171383948865,-0.0755584575078847,0.041586102726007705,-0.22081244932687494,-0.1792263466008672,0.9485388322917384,0.9355970131286078,0.7751240317546998,0.5079843607920826,0.878044394873397
S046,-0.018288405551605533,0.033238993037233766,0.0149505874856282,-0.016139842550323434,0.016706116555520966,0.0005662740051975661,-0.0112770428419815,0.0032687552459551,-0.0080082875960264,-0.0074934983269358294,-0.0062201083910740996,-0.01371360671801,-0.026357612668901395,0.023541469563672163,-0.0028161431052291658,-0.013834150757420267,0.008492089543302833,-0.0053420612141173995,-0.010849959164352467,0.004345513118756267,-0.006504446045596166,-0.012248987649799101,-0.0020410420164367333,-0.0142900296662358,5.8229704592541145,-0.7799203165907151,5.043050142663399,2.389513379471379,-0.8415434481172372,1.5479699313541417,0.9536942957613648,0.9063491917808212,0.7923169040340675,0.5074064491188267,3.612837100678984
S047,0.0034172637685254,0.015788589659001834,0.019205853427527234,-0.0031703262152420666,0.0006925150418913662,-0.0024778111733506666,-0.0019786390701953,0.026308932200882967,0.0243302931306876,-0.001585163107621133,0.005426704213345367,0.0038415411057243,0.0005792189818156001,0.013270920709930233,0.013850139691745802,0.0014410573705645996,-0.006800983285044567,-0.005359925914479966,0.005170500959868333,0.0243023106244787,0.0294728115843471,0.0066288639045972665,0.008164713217418065,0.014793577122015332,0.054925145916191596,-0.17221411361272432,-0.11728896769653278,0.03178962132689527,-0.21653796003986234,-0.18474833871296703,0.9467231162380316,0.9403120888073384,0.7463729260102103,0.5143413891978994,0.8645679472428693
S048,0.0165184025090624,-0.004868494058182967,0.011649908450879501,0.0119607761756862,0.013801971529813899,0.025762747705500102,-0.0068452559508827325,0.0005185216377718002,-0.0063267343131109335,-0.0080699212751617,0.004923300381982834,-0.0031466208931788665,-0.004248253427085734,0.007119450960311732,0.002871197533226033,0.0041790663746373675,0.014954817426265532,0.0191338838009029,-0.006153418062489366,0.0114618117558141,0.005308393693324667,-0.013690045020363735,0.0121285872348059,-0.0015614577855578005,0.14960135450816145,0.03981506568131123,0.1894164201894726,0.2103384869902528,0.04973362041444863,0.2600721074047014,0.9349147951009026,0.8745517120267816,0.7739682084081875,0.460017691911829,0.2683262967258655
S049,0.00015625010453330056,0.010315652630113801,0.0104719027346471,0.00691707537871,-0.0035137205645475334,0.0034033548141623998,0.0019580084982004664,6.423594919216628e-05,0.002022244447392667,0.0195983802396786,-0.0083813938560459,0.0112169863836327,0.0024128249244454,0.011179766961724867,0.0135925918861702,-0.002305691792903401,0.0032592490771060335,0.0009535572842026335,0.0017604407336386336,-0.005555134167320434,-0.003794693433681833,0.012248987649799132,-0.009534239752497568,0.0027147478973015334,0.03144750574055329,-0.5412293710720726,-0.5097818653315193,-0.22733117774558723,-0.4821764358089215,-0.7095076135545088,0.9208842475906174,0.9292007640190874,0.7362594717282293,0.5248882772348227,2.808494341662694
S050,-0.004505787193316801,-0.0014533517696511,-0.0059591389629679,-0.0027380090040728003,0.0024050357299789664,-0.000332973274093933,0.0018393474604559,-0.0016235890676835,0.00021575839277240003,-0.0053319122710890334,0.0145858283899169,0.009253916118827867,-0.0018789728934976663,0.0012097108995843002,-0.0006692619939133336,-0.008358132749274766,0.0037019873634870667,-0.0046561453857877,0.005330637679488433,-0.005942390083717366,-0.0006117524042288667,0.007781709801048767,-0.0027068600568583667,0.0050748497441904334,0.45126875088074336,0.0753137513077436,0.526582502188487,0.5555516131268833,-0.12140776930233359,0.43414384382454957,0.9563004764925656,0.9576677840761002,0.7710786500419071,0.5208428955220301,1.0466543641234043
S051,-0.0037124516249384333,0.025647650265104235,0.021935198640165732,-0.010087401593952168,0.0003442809649311664,-0.009743120629021065,0.00029709390094393335,0.012718706155982765,0.013015800056926733,-0.013257727809194299,0.0110843333654164,-0.0021733944437779,0.0003437217980523334,0.024374789817530468,0.024718511615582767,0.0086463442233875,-0.005708159991440168,0.002938184231947367,-4.816713958950832e-05,0.013184213163428068,0.013136046023838601,-0.008502238486331101,0.0102196989430777,0.0017174604567465335,1.0930542172252704,-0.10373430290439807,0.9893199143208724,-0.1961167348781061,0.1303586234223976,-0.06575811145570852,0.9847936773827236,0.9674283028232477,0.7887025072979407,0.5224713330759085,2.126658000043611
S052,0.0034867599414880666,0.007906120391874168,0.011392880333362268,0.011672564701573301,-0.0034418895818394,0.008230675119733901,0.0074370505269778,0.018823523419128133,0.026260573946105967,0.0172926884467752,0.009761413944023667,0.0270541023907989,0.00024160577872746683,0.0150448698717148,0.015286475650442269,0.0077817098010488665,0.0036192915339271336,0.011401001334976032,0.008619610315688366,0.019538089004078833,0.02815769931976723,0.013545939283307334,0.007455722151120166,0.02100166143442753,0.4979694292093388,0.0096218952167745,0.5075913244261132,0.3456822287185011,0.1043200777788299,0.45000230649733103,0.9040680983043654,0.9049783758537392,0.7418941105424757,0.4970040390002175,0.5206597534073042
S053,-0.0033432483118684005,0.004696626551811433,0.001353378239943,0.004467277848750266,-0.003929661800384533,0.0005376160483657669,-0.0062038847173073,-0.002810886847077733,-0.009014771564385066,-0.005908335219314934,0.00014882981498436665,-0.005759505404330599,0.003405092251921234,-0.0027151423185208666,0.0006899499334003667,0.008358132749274733,-0.003497344589215133,0.0048607881600596,-0.004151575840283633,-0.004736805206355333,-0.008888381046638933,-0.0077817098010488665,-0.0025891791890884333,-0.010370888990137335,0.3273180365324191,-0.17703226758286092,0.15028576894955817,0.2513364340523419,-0.2874500892900248,-0.03611365523768284,0.9533974813193709,0.9360369544684718,0.7813365822422024,0.5185312488290059,2.0057486446478032
S054,-0.004309748212457168,-0.010496724585163165,-0.014806472797620332,0.0159957368132671,-0.018136952949022702,-0.0021412161357556004,-0.0054423660177101325,-0.012000105860404535,-0.0174424718781147,-0.0021615860558470003,-0.012220816152645267,-0.014382402208492233,-0.0074859500072834,-0.005507485017688967,-0.012993435024972367,0.0082140270122183,-0.0156871554190629,-0.007473128406844633,-0.0002510425772616661,-0.005661981899692167,-0.005913024476953767,0.003458537689355,-0.009050489937403134,-0.0055919522480481,-0.00025441062045859775,-0.6444438392319157,-0.6446982498523743,0.23018765746332234,-0.6817020995937574,-0.45151444213043507,0.9396145685142951,0.9222310921059282,0.7722344733884193,0.4955592598170772,1.242242701251029
S055,0.0022287441751137334,0.019335814341534467,0.021564558516648197,0.0011528458964517,-0.004162046085864034,-0.0030092001894122997,-0.0018379531666435002,0.015518244009743167,0.013680290843099631,-0.011672564701573332,-0.0023050617088087,-0.013977626410382067,-0.007101381833099,0.022519059596195268,0.015417677763096166,-0.0053319122710890334,0.004628403874580034,-0.0007035083965090333,-0.0005231365618535081,0.016436530845438533,0.015913394283584965,-0.009366872908669867,0.0037473792475625337,-0.0056194936611073665,0.18182502515153032,-0.5891592840644236,-0.40733425891289327,-0.023871580310691854,-0.6540201149730825,-0.6778916952837744,0.9784804017223426,0.9461439710908568,0.7829258393436567,0.4968595610819034,1.9457681074229976
S056,0.0203576618594728,-0.0019048477542108002,0.018452814105261967,0.009078661434556998,-0.012344065509932466,-0.0032654040753754333,0.004464985391849467,0.0063079316708918665,0.0107729170627413,-0.0033144319522985,0.0007282302132707672,-0.0025862017390277663,0.019970916385756033,0.010473881706875132,0.030444798092631165,0.017148582709718765,-0.0132086999322712,0.003939882777447533,-0.004364418409921167,0.0137961493036647,0.009431730893743467,-0.011960776175686133,0.017444495711820166,0.005483719536134034,-0.04245933939443943,0.07795911514898496,0.03549977575454553,0.08928291961298324,-0.04733571147676943,0.04194720813621384,0.938078436153548,0.8825993838613361,0.78018075889569,0.4844344601068979,0.7645741236989776
S057,-0.0002903039944795003,0.0068323369656059325,0.006542032971126499,-0.009655084382782833,0.019017391067287767,0.0093623066845049,-0.011973837880840334,-0.005270160823102933,-0.017243998703943334,-0.0224804949808078,0.0131559364570788,-0.009324558523728967,-0.008228467882521767,0.014267282915923399,0.0060388150334016,-0.004179066374637266,0.014838324692650333,0.010659258318013001,-0.008024967683461432,0.0006038105126134667,-0.007421157170847966,-0.008069921275161833,0.0118589848235707,0.003789063548408833,0.5348944364629826,-0.15405966763777332,0.38083476882520917,1.0503772902178286,-0.07485595113556533,0.9755213390822631,0.9486601888387648,0.9167165779611556,0.7667443124924868,0.5052392803441165,1.0709115176212456
S058,0.010580826132692967,-0.009856946271120368,0.0007238798615726667,0.0024497975299598673,0.0012655883587992002,0.0037153858887590666,0.0012873658877371158,-0.0012081755963957335,7.919029134136665e-05,-0.0030262204781857003,0.0052945798669131,0.002268359388727367,0.0005555626541258329,0.00035125904896953354,0.0009068217030954,-0.0031703262152421668,0.0009773768846863002,-0.0021929493305558666,7.51931574319334e-05,0.0020604573652529333,0.0021356505226848665,0.007637604063992332,-0.0052251389382084665,0.0024124651257838334,0.16233323475883055,-0.13100795940536428,0.03132527535346626,0.03364773334222403,-0.06404987644334459,-0.03040214310112053,0.9604150215894116,0.9511593256792336,0.7976625870116862,0.5156416904627256,0.4675566913929204
S059,0.011011365961859934,-0.008722797932265101,0.0022885680295948,0.006628863904597132,0.0019965381192931,0.008625402023890267,0.0007385046262852329,0.0010746855495710333,0.0018131901758562331,0.007349392589879433,-0.007532391046524267,-0.00018299845664490033,-0.003960742732617267,0.0010520812765095666,-0.0029086614561077665,0.0008646344223387,0.005887393019817566,0.006752027442156368,-0.003370056445002266,-0.001391288733375833,-0.004761345178378034,0.0024497975299597663,-0.004938487779508034,-0.0024886902495482666,0.30693491287424157,-0.07735962022661286,0.2295752926476287,0.20555943504829122,-0.04309054566257293,0.16246888938571824,0.9166303034926016,0.9475289747527172,0.7423275442974178,0.511596308749933,0.8387660452616619
S060,-0.0025333380513844336,0.025234503658228432,0.022701165606844032,0.010519718805121566,0.010989898455487368,0.021509617260609,0.0030118999110407,0.010144155361940565,0.013156055272981235,-0.010087401593952232,0.009978910979200733,-0.00010849061475146718,0.0071442148996719,0.0161823160883722,0.0233265309880441,0.007061181115766667,0.019492136941818533,0.026553318057585203,0.006771554636178567,0.0037021214550331666,0.010473676091211666,-0.0027380090040727664,0.006520373289845699,0.0037823642857729664,0.21715709115192114,0.22356615931245427,0.4407232504643755,0.7751610071875815,0.2897903011854745,1.0649513083730562,0.9206735446450748,0.9031817937476272,0.769344915022139,0.4887687976563185,0.5924661905579548
S061,-0.007692202508634599,-0.0113351018264898,-0.019027304335124434,-0.007349392589879401,0.003491933953460667,-0.0038574586364187005,0.0024288726514083664,-0.0034651352441870662,-0.0010362625927786999,-0.008790449960444133,0.005919386378621234,-0.0028710635818228664,-0.008339909192995033,-0.012104409558444431,-0.020444318751439535,-0.007925815538105266,-0.004722093058757433,-0.012647908596862734,-0.00016279413742180046,0.0009114799462416004,0.0007486858088197665,-0.013834150757420302,0.016871422394912298,0.0030372716374919995,0.6446041956177582,0.03829471698256753,0.6828989126003254,0.2589458362521961,0.012014372599602667,0.2709602088517988,0.9349691935595068,0.9263197048169224,0.778880457630864,0.4905025326760867,0.5666820887309
S062,0.005559706796706999,-0.0038705370075076333,0.001689169789199367,0.011672564701573233,-0.002718755627754133,0.008953809073819033,0.0005549254196223666,-0.007611952477356434,-0.007057027057734033,-0.007205286852822999,0.0029300118449335,-0.004275275007889433,-0.012231445768449499,0.006065088743716266,-0.006166357024733266,-0.008934555697500466,0.005062954173294667,-0.0038716015242057996,-0.002687114277642167,-0.006276804851985967,-0.008963919129628167,-0.006917075378710066,0.0009125315261431002,-0.006004543852566932,0.822403741258011,0.11966495536647641,0.9420686966244874,0.23670128272932978,0.22410278729234745,0.4608040700216773,0.9713400235678594,0.943619943573528,0.7645771437177764,0.4959926935720193,0.8162291077558568
S063,-0.005427294799082434,0.006302285813354833,0.0008749910142723666,0.0004323172111694665,0.006457861067922233,0.0068901782790917005,-0.0004826260665124333,-0.007546165339534267,-0.008028791406046733,-0.0014410573705646672,-0.0065235792967468995,-0.007964636667311533,-0.00021030634612543425,-0.0038371150181957,-0.0040474213643211,-0.005908335219314866,0.0031434291156237667,-0.0027649061036911,-0.0033172292564485665,-0.005727454217890533,-0.009044683474339068,-0.019598380239678633,0.006301831301277899,-0.013296548938400666,0.0800545009666018,0.08827472218759073,0.16832922315419252,-0.09970341987580533,0.14925483271813192,0.04955141284232654,0.9710848789593104,0.9562007456102084,0.7982404986849424,0.5139079554429574,1.0378271317791474
S064,-0.009731946840488634,0.03440827236382907,0.024676325523340367,0.006484758167540666,0.004746456923607534,0.011231215091148133,-0.0020178810061810665,0.020408567830095,0.0183906868239139,-0.020030697450848036,0.0208214541153881,0.0007907566645400333,-0.0029011125124389,0.033337849710370064,0.030436737197931135,-0.00043231721116939945,0.00027917907485726655,-0.0001531381363122001,-0.0033533842126487663,0.0218434451470129,0.018490060934364033,-0.0034585376893549336,0.015057224633129604,0.0115986869437747,0.06920869945535711,-0.8467847082945111,-0.7775760088391541,-0.5766502308460176,-0.8150485535153692,-1.3916987843613864,0.9653254405677358,0.9283651478773128,0.7559084686189353,0.5069730153638846,2.5566524412021994
S065,-0.008285806175020699,0.014757444028435367,0.006471637853414634,3.353798720221827e-17,0.0008939366926114667,0.0008939366926114335,0.0025661517612547333,0.0077157979787622,0.010281949740016933,-0.008934555697500533,0.0216656185685612,0.012731062871060668,-0.024301369990908265,0.023644594334049168,-0.0006567756568591337,-0.008934555697500533,0.0056494260154747004,-0.003285129682025867,0.003748877887104833,0.006148846726762566,0.009897724613867466,0.006917075378709967,0.009993053866987935,0.0169101292456979,-0.025782258750642672,-0.05433808983875346,-0.08012034858939614,-0.1362181596855851,0.04939697970630133,-0.0868211799792837,0.9462817427281692,0.8904910139632138,0.7638547541262063,0.4920917897775408,0.8064531397196237
S066,-0.0008058331891247003,0.0016353454370654334,0.0008295122479407332,0.011672564701573233,-0.0088229297789257,0.0028496349226475332,-0.014576239287063732,-0.007822418981286801,-0.022398658268350566,-0.0177250056579446,0.0283376554990349,0.010612649841090267,-0.0013404810332868667,0.004573175870351933,0.003232694837065142,0.006772969641653599,-0.01689285105408753,-0.010119881412433899,-0.0034984282021829,-0.014700841740481432,-0.018199269942664333,0.0037467491634680327,0.011189072789316067,0.014935821952784034,0.0717064183240623,-0.6037998818340004,-0.532093463509938,0.0649785581594802,-0.6370365046440534,-0.5720579464845731,0.9538136684448948,0.9341063548951204,0.7470953156017804,0.5160751242176677,1.352022036286391
S067,-0.002718445337202051,-0.0003013409136804333,-0.0030197862508825,0.0031703262152420336,0.005159792890641667,0.008330119105883733,-0.006159869377285801,-0.003836125266440867,-0.0099959946437267,0.0004323172111693665,-0.0005999846458721335,-0.00016766743470280018,-2.409723070526672e-05,-0.0031990897553384663,-0.0032231869860437335,0.0119607761756862,-0.0026219169104072,0.009338859265278932,-0.005305166420246067,-0.005264515490094167,-0.010569681910340198,0.0053319122710890334,0.0005528612505795671,0.005884773521668634,-0.09763717909158526,-0.1368767872024483,-0.23451396629403357,0.12154216344841821,-0.36982320185464773,-0.2482810384062295,0.9901650589098052,0.984959432396607,0.7923169040340675,0.5143413891978994,1.3165988897243757
S068,0.0009099982852181771,0.0036139695449715994,0.0045239678301898,0.008069921275161799,0.004024811694552533,0.012094732969714401,-0.004486006409938867,0.004576118591425067,9.011218148616664e-05,-0.006052440956371266,0.010967553350688067,0.004915112394316767,0.0090521761750461,-0.0047771588868484,0.0042750172881977,0.001873374581734,0.0014309084275364334,0.003304283009270333,0.0056857576038487,0.005664730405385533,0.0113504880092342,0.005187806534032533,0.009094178768954034,0.0142819853029866,0.19434108772252331,0.017335853650735734,0.21167694137325907,0.13695398798313074,0.10835311862658838,0.2453071066097191,0.9454339607236564,0.934121642875909,0.7771467226110957,0.5074064491188266,1.130318376449254
S069,0.010508075525092567,-0.006189066531762634,0.0043190089933299,0.0036026434264115003,-0.0031568079182540663,0.0004458355081574334,0.005518684909879833,-0.020767539693167834,-0.015248854783287968,-0.002593903267016334,-0.0184032708983722,-0.0209971741653885,-0.009785345379440433,-0.0012995655355592332,-0.011084910914999668,-0.0015851631076210001,0.002175104352835,0.0005899412452139668,0.0028022573757285336,-0.011432709068992934,-0.008630451693264334,-0.010519718805121633,-0.009036397989702233,-0.01955611679482393,0.2075263897296056,-0.27660784249213516,-0.06908145276252954,0.5217861613417146,-0.09879186530716634,0.42299429603454825,0.9663984632761584,0.9443059711169598,0.8008974231149542,0.5171819719986496,2.3076730308008533
S070,-0.00032174975810166675,0.0106364658859682,0.010314716127866533,-0.0076376040639924,0.0025722167050037667,-0.005065387358988633,0.014393113628894033,-0.006632979713038167,0.007760133915855768,0.02694777282955807,-0.019539317698147433,0.0074084551314106,-0.006693722617231866,0.0152102845365005,0.0085165619192686,-0.011672564701573266,0.009201080609600933,-0.0024714840919723667,0.005793247703687166,-0.005746628980486633,4.661872320056668e-05,0.00014410573705653357,-0.009163704630082268,-0.009019598893025832,0.1351090224775835,-0.6025297871953452,-0.46742076471776167,0.012348618916276241,-0.4449887291090313,-0.43264011019275506,0.9389749443569464,0.934516850455757,0.7602428061683558,0.5118852645865611,1.6787348067860597
S071,-0.002006171596594566,-0.005715007867524967,-0.007721179464119499,-0.0012969516335081333,0.002985924853295367,0.0016889732197873,0.0068264643320506664,-0.015693051154970467,-0.0088665868229197,0.0027380090040728332,-0.0157083839800896,-0.012970374976016733,0.0052317518573627665,-0.009800432427214734,-0.004568680569851967,-0.004611383585806733,-0.0013372472583984333,-0.0059486308442051996,0.0003360508475545665,-0.012258177254786099,-0.011922126407231568,0.0014410573705645336,-0.0086472028643229,-0.0072061454937583334,-0.16181879830763832,0.09712638413350914,-0.06469241417412909,-0.09890330373177082,-0.07648044310246356,-0.1753837468342345,0.9502387766820196,0.9432906564183834,0.7835037510169125,0.519109160502262,1.0901593758674557
S072,0.014719597790907835,0.03315493869496913,0.047874536485877035,0.017148582709718765,0.0046838588819558,0.021832441591674533,-0.0008180659544293334,0.016805633542053233,0.015987567587623833,-0.010375613068065066,0.004593404607023633,-0.005782208461041366,0.019170429129660636,0.04531404322002077,0.06448447234968142,0.017436794183831632,0.01938264406171473,0.0368194382455464,-1.581773773259999e-05,0.016840253472068467,0.01682443573433587,0.002738009004072733,-0.0013149306122910997,0.0014230783917816,0.41615830837919937,-0.0788617302778808,0.33729657810131863,0.9532154707622699,0.03926131097807327,0.9924767817403432,0.9785128172945384,0.9180651602348308,0.7901497352593573,0.475332351253115,0.6323239134757627
S073,0.006084159395848668,0.023562623270344432,0.029646782666193135,0.00014410573705650015,-0.00017844646182589978,-3.434072476939977e-05,-0.0024555077665714,0.019788138661646366,0.017332630895074964,0.0012969516335080335,-0.021894509598305665,-0.020597557964797567,-0.0026358601006821664,0.02693608113805687,0.02430022103737463,-0.011528458964516868,0.004721148598093801,-0.006807310366423,0.0070947275458712,0.015390808127389332,0.022485535673260632,0.014122362231533134,-0.024776624339434866,-0.010654262107901732,0.0593781225190838,-0.3743047034571238,-0.31492658093803994,0.15407874744974606,-0.40004165532628494,-0.24596290787653885,0.9542370259026428,0.9327584561368806,0.7794583693041199,0.5167975138092377,1.0842829472717164
S074,-0.0003187022475697335,0.025606206441823636,0.025287504194253897,-0.006052440956371467,0.0039946650126906,-0.002057775943680833,0.0016955005712323997,0.04966171817683133,0.051357218748063704,-0.005620123745202067,0.026230780088048838,0.0206106563428468,0.002094778902912433,0.017637072905359766,0.019731851808272236,-0.004611383585806834,-4.0295624890233105e-05,-0.0046516792106971,0.009468164982681401,0.043155085948252826,0.052623250930934264,0.006484758167540666,0.015855167019983667,0.022339925187524368,-0.26418341199492884,-0.37064961018302633,-0.6348330221779551,-0.3499983051714532,-0.39288956043626166,-0.7428878656077149,0.9017061525878504,0.9383225638950152,0.7258570616096198,0.519109160502262,1.3384076243788563
S075,0.014101478017944966,-0.03939305542103277,-0.025291577403087767,0.003746749163467933,0.00016149820708733346,0.003908247370555266,-0.002702851481086867,0.0155747949943427,0.012871943513255766,-0.0034585376893549995,0.0255538682002826,0.0220953305109276,0.015517149550330234,-0.04057585830020287,-0.02505870874987263,0.0072052868528230665,-0.0048822025898888665,0.0023230842629342,-0.005339193918624234,0.012924761288998166,0.0075855673703738675,0.001729268844677467,0.0184926870845161,0.02022195592919357,-0.0770614987390106,0.31136039415493827,0.23429889541592766,-0.11153006097293806,0.4926490549573653,0.3811189939844272,0.9302282009785632,0.9180473019647016,0.7648660995544045,0.4967150831635894,0.8823923027548162
S076,0.005652562515610066,0.009897946850951668,0.015550509366561735,0.005764229482258267,-0.0089748513223908,-0.003210621840132599,0.005927641316173667,0.0203630135899021,0.026290654906075798,-0.0028821147411291002,0.010130832522665967,0.007248717781536767,0.005673922922116934,0.010034021589916634,0.015707944512033566,0.0053319122710890655,-0.006380948055374667,-0.0010490357842856339,0.0005951250999044667,0.024610831388071533,0.025205956487976033,0.0020174803187905663,0.002781439932786433,0.004798920251577,0.17739283476562648,-0.7262477103701349,-0.5488548756045084,0.4173405738855828,-0.7588660849952994,-0.34152551110971663,0.950408431079176,0.9464896000242036,0.7663108787375446,0.5191091605022621,1.527086214091754
S077,0.013548660935729734,-0.007859290744714333,0.005689370191015334,-0.0038908549005244332,0.0018542932885243666,-0.0020365616120001,-0.007980125020152466,-0.004942609942525467,-0.012922734962678,0.0018733745817339665,-0.0032609521296308335,-0.0013875775478969666,0.0054266451489682335,-0.011244811959615566,-0.005818166810647267,0.009078661434557002,-0.006792050934863234,0.0022866104996937336,0.009174796343986035,-0.014170980983220333,-0.004996184639234267,0.0007205286852823336,0.0010622199820628333,0.0017827486673452665,-0.2611554023674824,-0.027714684596343946,-0.2888700869638263,0.13657915226757114,-0.288928643555645,-0.15234949128807387,0.9399578930002928,0.922208304927461,0.7624099749430662,0.510873919158363,2.3930577492914713
S078,-0.0060084753610417,-0.0203482790290471,-0.02635675439008887,0.0066288639045972665,-0.012955845677626166,-0.0063269817730289,0.0056819787535077665,-0.013509350898516667,-0.007827372145008867,0.0054760180081454,-0.011399726937440466,-0.005923708929295099,0.021836892710213666,-0.037884821549707494,-0.0160479288394938,0.011384353227460365,-0.0228991415345219,-0.0115147883070615,-0.0024501568114679,-0.009995173975009666,-0.012445330786477601,0.0033144319522987,-0.010535092515101733,-0.007220660562803066,0.05987829158651794,-0.7818988209350787,-0.7220205293485608,0.05871907425406265,-0.8820970539850732,-0.8233779797310105,0.9770134686253268,0.9380579204160692,0.7891383898311592,0.4981598623467295,1.3896878104175427
