subject_id,rpl_alpha,tar,resting_alpha_power,resting_total_power,alpha_power_c3,alpha_power_c4,alpha_asymmetry,rpl_lower_beta,resting_lower_beta_power,rpl_upper_beta,resting_upper_beta_power,smr_strength,IAF_c3,alpha_peak_amp_c3,beta_peak_amp_c3,beta_center_freq_c3,aperiodic_exp_c3,IAF_c4,alpha_peak_amp_c4,beta_peak_amp_c4,beta_center_freq_c4,aperiodic_exp_c4,alpha_var_C3,alpha_cv_C3,alpha_var_C4,alpha_cv_C4,coherence_mu,coherence_beta,coherence_low_beta,coherence_upper_beta,pse_C3,pse_C4,pse_Cz,pse_avg,lzc_C3,lzc_C4,lzc_Cz,lzc_avg
S038,0.09545750694096043,1.630391559952367,6.810352517930849e-12,7.134433672296709e-11,1.0733508634777751e-11,5.1672165170716765e-12,-0.7310363439279541,0.07127207197813976,5.08485870215195e-12,0.05490228958184795,3.9169674347892085e-12,1.65569730810968,8.541586432081042,1.273719466731747,1.1058221748615003,19.28587673673109,0.39535470946357015,,2.0377390011352587,0.7104194104811059,23.740952138726602,0.6028276187175163,4.069301368962456e-12,0.036908806067864564,1.9945700985985308e-12,0.019122620149195173,0.11735994548298773,0.13678588341924589,0.15249987541068435,0.12550689700453904,0.9890172433478691,0.9972340752143931,0.9970030221212026,0.9944181135611548,0.013578550648002305,0.009504985453601613,0.0027157101296004607,0.008599748743734793
S039,0.0998127239570886,1.7952490271783612,2.4329694100357768e-11,2.4375343278696183e-10,2.493822656862404e-11,3.52901836121932e-11,0.3472030108165569,0.05917979406774112,1.4425277955637377e-11,0.056280366284825516,1.3718532480433808e-11,2.986416278333323,,2.5449641813912085,1.712818108415415,23.147887409074514,0.25662276513105325,,3.424226353224755,1.6701920925065614,26.470056648450562,0.1848592726721717,1.4444951804492973e-11,0.11224580590043572,2.3070075186231106e-11,0.16485826148522922,0.10004535398195302,0.12925104409327942,0.12299004766688373,0.13310323486537623,0.9758396687654094,0.967705463228872,0.9781611160803537,0.973902082691545,0.0027157101296004607,0.005431420259200921,0.0027157101296004607,0.0036209468394672807
S040,0.06219594252740136,2.1944875899822582,1.8724098064891787e-11,3.010501538206066e-10,1.2224135036570561e-11,2.9608729749158874e-11,0.8846569626035468,0.0365712192029992,1.1009771166470032e-11,0.027006116826114486,8.130195624599038e-12,3.825181074405677,,2.7402360019795933,1.9823959719863955,16.975108251436858,0.35987936520184943,,4.871319350132082,2.274332839686733,28.942776732580498,0.21891522290654794,5.4327583103613784e-12,0.049101908859165516,3.720715479231632e-11,0.28822883808384975,0.13378526668248056,0.1288233033756827,0.12936741304580898,0.1280396941879783,0.9853846921227017,0.9740129316168832,0.9849743371066126,0.9814573202820659,0.14936405712802533,0.02579924623120438,0.0027157101296004607,0.059293004496276724
S041,0.14403891310341432,1.198391906710779,1.3087253166765219e-12,9.085914968942512e-12,1.899704767294971e-12,1.3696641777954139e-12,-0.327132904369531,0.15510532484544715,1.4092737927759392e-12,0.10491878275350248,9.532831387432756e-13,5.670175839637906,,8.450726966078399,4.541656446586454,29.50121629702467,0.285023706576881,,1.6001328827883174,2.4005500586515844,16.505743391401992,0.2086718001327829,1.0709513644779375e-12,0.01053682679139295,4.599804819872496e-13,0.004555910369018877,0.12953597188751592,0.13259135469922081,0.1344865095133646,0.13107870735916072,0.9993044063310655,0.999696116965108,0.9998950826466964,0.9996318686476234,0.009504985453601613,0.016294260777602765,0.017652115842402994,0.014483787357869126
S042,0.30506077702775636,0.248273445683221,1.0400704980866229e-11,3.409387821732293e-11,6.9187485038604456e-12,1.7463563431563143e-11,0.9258817195119242,0.35806068038474964,1.2207677231449443e-11,0.07047405321912087,2.402733787933842e-12,17.050395537894524,12.732901652853585,15.605510498276615,8.259641661064027,25.398717202349943,0.23652913541037537,12.900174920609132,18.49574946611922,8.289557259674588,25.64251790239583,0.14958747660315694,6.854124701106524e-12,0.06223165138960832,2.595875023039158e-11,0.1916505557845031,0.13933319351057522,0.12785157097738348,0.12819995507216203,0.12737985171676905,0.920933196323391,0.7624930337747,0.9560615697076673,0.8798292666019195,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S043,0.10828308585539037,1.0385951731320766,2.7389258761337288e-11,2.5294124696367654e-10,5.3291571995830564e-11,1.6853186450167273e-11,-1.1512384490084955,0.06101859229296737,1.543411882255135e-11,0.09469837793118098,2.3953125799350424e-11,4.970075611043917,,3.6729032804245736,4.770843608112742,23.126582800751155,0.3305183974587567,9.509138300729662,3.99915555126063,3.585544332757028,23.147197952490142,0.6748701085195669,2.4746682766576536e-11,0.1743690614620325,8.041822415044576e-12,0.07052023780877816,0.1294903021347192,0.1274371870269216,0.11697426744564282,0.13483874458358142,0.9667195919725496,0.9874752846284774,0.9780463688573794,0.9774137484861355,0.11405982544321934,0.0027157101296004607,0.013578550648002305,0.04345136207360737
S044,0.25193582732455133,0.42594132561759357,3.681719314875249e-11,1.4613718715489984e-10,5.016200672891618e-11,4.114816653210182e-11,-0.19807853167181122,0.06479848551429258,9.469468404956242e-12,0.08070825480807664,1.1794477337833241e-11,5.982004445056241,11.781853464714084,7.532055661835881,4.340698703193468,23.65190106769497,0.2170911383398715,11.772406289664431,4.433948566389565,2.6095649564845984,24.074235694662647,0.18532998479042567,1.8919691906611694e-11,0.1518801162855226,1.4092369869717055e-11,0.12157552327324041,0.13078821665925405,0.14174756415999948,0.14401086883716946,0.14029802335795066,0.9532047617536151,0.9794830744586843,0.9924232125545915,0.9750370162556304,0.005431420259200921,0.0027157101296004607,0.0027157101296004607,0.0036209468394672807
S045,0.12802374436839334,0.966916769573562,4.6034708272705115e-12,3.5957945535664413e-11,6.052409272189795e-12,2.7745427957933956e-12,-0.7799704442281161,0.11094005776849811,3.989176554963119e-12,0.22624798666469056,8.135412782042672e-12,7.649273773033769,,1.0814414559195853,4.109991838807105,24.81316225443953,0.24979371979006934,10.089346359792438,5.864640755127919,8.792360676780277,25.465028798948822,1.3680110028345736,2.5631188500305235e-12,0.024382130166503216,1.6831456964670638e-12,0.01648469024305049,0.15810487994029243,0.13789694326617769,0.13833728642300494,0.13700326860279913,0.9975916101052188,0.9971691280675813,0.9979367901383809,0.9975658427703937,0.0027157101296004607,0.0027157101296004607,0.024441391166404147,0.009957603808535023
S046,0.12177259647766685,1.7226777801094264,5.173369182642187e-12,4.248385377568085e-11,3.0674401839447464e-12,4.083179016251714e-12,0.2860324581938478,0.096793775138437,4.11217258937749e-12,0.13034123840501596,5.537398113339855e-12,3.5292203815709513,,4.273030916393061,1.5558922653769194,24.79249225840049,0.6749364334965328,,1.5831341528256129,2.7184045757895166,29.006329973744755,0.17597862032003145,1.4360754548899629e-12,0.013915300225728842,9.393203648291309e-13,0.009182620148883552,0.13353537003666988,0.13229853356373034,0.13333893579020104,0.13099799376912818,0.9980835172971525,0.9990953255221687,0.992423889230466,0.9965342440165958,0.0027157101296004607,0.0027157101296004607,0.05567205765680945,0.02036782597200346
S047,0.11956325134757999,1.0779325236874144,2.7397360090044744e-12,2.2914532501628293e-11,1.3450919276360614e-12,4.6535029649621285e-12,1.2411579033871085,0.0680176707324653,1.5585931266841277e-12,0.04422961442873341,1.0135009373616995e-12,3.970251506304386,,1.7003479009835285,1.8861420833895173,22.126978389509038,0.25526383984591355,,5.230446176090739,2.587961266280673,29.34069347691653,0.2814134947634549,5.443230872344519e-13,0.005382655438694445,1.0606168684741283e-11,0.10107417502703525,0.08412699008194005,0.1430040209692399,0.13000521980993035,0.15136445228753312,0.9996287281480025,0.995551142352072,0.999336904569801,0.9981722583566252,0.0027157101296004607,0.0312306664904053,0.006789275324001152,0.013578550648002305
S048,0.3697790381134197,0.3435261896813063,4.28289126902133e-11,1.158229869078644e-10,5.4918569130834276e-11,2.6323438017856267e-11,-0.7353918051557535,0.08819207306954122,1.0214669324510893e-11,0.08168244732235148,9.460705026819039e-12,9.34649104706719,9.821748573493343,12.006797243624444,5.518893644691175,20.551106121116767,0.12157142470910166,9.37276621615648,6.643120374197572,1.6887233288093901,18.893595018136104,0.16246428603856344,4.260703723397781e-11,0.2716600763461097,2.339947323024993e-11,0.17434761934472703,0.17383206819240565,0.13204885769510255,0.12366686036975992,0.13888868384022998,0.8930150919564713,0.939619347244399,0.9282578785021355,0.9202974392343353,0.017652115842402994,0.024441391166404147,0.006789275324001152,0.01629426077760276
S049,0.05086675436645511,2.9202413327385868,1.659248058344408e-11,3.2619499297927005e-10,2.965655764744532e-11,1.0124732441558848e-11,-1.0747020824190905,0.06603405433500187,2.1539977890198673e-11,0.08155328794944883,2.660227419010685e-11,4.936189668131526,,2.167698252372073,3.907060917571301,22.48177480797484,0.2359633846741014,8.379281397575431,1.9174223607881113,5.730459108679894,21.604181499395832,0.19570986840854787,1.3625050927259372e-11,0.10348845989943493,4.3874717757312445e-12,0.03986554713716178,0.13553669546884597,0.14729919763836075,0.16661745849505172,0.13276180732419582,0.979829067416103,0.9920240797604509,0.9441634341035784,0.9720055270933775,0.008147130388801382,0.008147130388801382,0.0027157101296004607,0.006336656969067742
S050,0.12035461653845332,1.124939551261936,1.9163616641317897e-12,1.592262697725028e-11,1.991139325365719e-12,2.2676472525907438e-12,0.1300358411859719,0.07480633386792526,1.1911133497146181e-12,0.04344764038417834,6.918005708789868e-13,4.106050934243633,,2.7424854448499945,1.83852053854919,18.954568989606994,0.37281777430242985,,3.7483041925668235,2.5630746048361677,25.7713973590707,0.35967091352619285,6.316671757846577e-13,0.006228357914148267,2.2059871455862587e-12,0.021757772292864314,0.12590904346129328,0.13034061699331295,0.13653186840251752,0.1253289267074531,0.9993718425892771,0.9990343221221663,0.9994380123429968,0.9992813923514801,0.0027157101296004607,0.0027157101296004607,0.006789275324001152,0.004073565194400691
S051,0.05782257027401829,1.987880632566098,1.3153523455872956e-12,2.2748078118179563e-11,2.322695006341219e-12,7.680151851310324e-13,-1.1066739258839782,0.048603703447343556,1.1056408428530046e-12,0.055153395864274854,1.254633757603406e-12,1.1423369228478109,,1.825677828389292,0.6086883941817586,26.43756474905007,0.6712093943562352,,0.3432796877011743,0.45919978688382984,22.004796935406805,0.4862374338405129,1.2777487554123867e-12,0.012409959381163812,2.2820777328012957e-12,0.022529203412081422,0.144279944677205,0.11372833470801712,0.12654590447472203,0.10775359372379917,0.9978920850688534,0.9994318003190283,0.9996773702502246,0.9990004185460354,0.013780019469266543,0.013780019469266543,0.0027560038938533086,0.010105347610795465
S052,0.17793490285450783,0.7727539343182623,5.375341761166747e-11,3.020959730178405e-10,4.696345066279925e-11,2.918275568211791e-11,-0.47579167772050823,0.05562301142660116,1.6803487759101538e-11,0.03444752057514197,1.0406457246199596e-11,9.21258468087445,11.961088155306454,8.036162744082906,2.006539096760134,21.34312870588813,0.2948785118242778,12.433166499357796,10.215172239110242,3.393334276929273,25.13726060717147,0.20243960691191656,3.7413634135534494e-11,0.236077331839296,1.446467684832185e-11,0.12201846243147192,0.12665221876348184,0.12945701618892624,0.11874764876432832,0.13613907899410632,0.927132950714455,0.9446311291081931,0.9477105454440501,0.9398248750888994,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S053,0.10470524416510132,1.6404948403683883,8.74071427698291e-12,8.3479240669172e-11,8.934154137641061e-12,1.0405220104847961e-11,0.15242613767235724,0.0747185233464719,6.237445592885275e-12,0.06534660792584061,5.455085209955271e-12,1.6428384502796405,,1.6040763085644099,1.211727619822134,23.678262949106028,0.22174708378488056,,0.8210188189980231,1.6162975692082306,22.312609687185184,0.8264352354655448,3.694738088601846e-12,0.03379318964499739,3.5369295648840675e-12,0.032664111962996185,0.1454410470657338,0.12898882469794806,0.12749065009004681,0.12942379288261885,0.9924455433140943,0.9964043767335902,0.9947552266757159,0.9945350489078001,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S054,0.43954288241704226,0.4055662089054122,8.984507667992516e-11,2.0440571392230927e-10,8.14772440227135e-11,1.3042801115379803e-10,0.4704976690719711,0.05653599135516995,1.155627967525902e-11,0.03588045042442049,7.334169084857696e-12,7.9478811994346685,10.665464127586896,6.3407252448170395,2.679589066392374,19.5771266792603,0.17646312713036338,10.24717917368985,9.55625022662562,3.5856259558949564,20.418918734676836,0.17181426393651417,1.1202220937903658e-11,0.09549239062947305,1.3724631487514622e-11,0.10280498990421207,0.14440626043861657,0.1397497958715749,0.14109439111467095,0.13792929269539364,0.9690474567332057,0.9208570690506439,0.974751001317358,0.9548851757004025,0.0027157101296004607,0.016294260777602765,0.0027157101296004607,0.007241893678934563
S055,0.18583300571211278,0.7855908464893537,1.723656285248559e-12,9.275296810937872e-12,1.5596711712116584e-12,1.6819988929243508e-12,0.075507892002733,0.07318416171908254,6.788048218041679e-13,0.07328897503088562,6.797769963808788e-13,5.358000438521245,12.087286469239352,3.849817153132148,1.7596773583114875,23.035752840476597,0.2757652320397732,11.609087275166667,6.806804673051137,3.0815839057056413,23.319318885425226,0.2710850858412676,5.632379443285992e-13,0.005562110367441187,7.594910802996058e-13,0.007478760916623661,0.149057740810123,0.1322725684217999,0.13927395275718474,0.12643898225114478,0.99944701104171,0.9988189129043977,0.9995807382334561,0.9992822207265212,0.013578550648002305,0.0027157101296004607,0.008147130388801382,0.008147130388801382
S056,0.16543389674654949,1.1401074837420422,1.1535142470232176e-11,6.972659592190116e-11,1.1793473990049046e-11,1.5527243901373794e-11,0.27504982529411137,0.07571423834638855,5.279296102713148e-12,0.0699859018828374,4.879878700814425e-12,3.216524172766391,8.208994060421412,2.8232051832700593,0.4854445529683662,16.364513254199185,0.3001331703620261,9.88195956832331,3.61055683630655,0.8119933803411471,27.15878712913295,0.1814759809975819,3.482237900594143e-12,0.03248557007063878,9.7541197286077e-12,0.08520038558521117,0.17077289232665732,0.12890769291101528,0.1426603253402931,0.12056268485376852,0.987469738633566,0.9762219877389218,0.9892903139621289,0.9843273467782055,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S057,0.054814398096889,2.1968085521024787,1.704162457183789e-11,3.1089686585111097e-10,2.0856335980779177e-11,2.2932700532206852e-11,0.09490607676646334,0.03983130703721806,1.2383428520624395e-11,0.03687070529268306,1.1462986717215133e-11,2.3286762226141278,,1.4199395347518888,1.781654565837104,22.919956748735853,0.2312106871366106,,2.4067455340480364,2.0095615160102,22.16803113806456,0.3160361733280078,1.093928438985482e-11,0.08886573534212516,7.71433728505453e-12,0.06540404139215712,0.13334621347477787,0.12569223126555967,0.14304859084077332,0.11321984868417775,0.979640449722815,0.9840627546630506,0.9962708911480022,0.9866580318446226,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S058,0.08322522173948364,1.7595641326365878,2.5440491420748134e-12,3.056824708786408e-11,2.9169446809003748e-12,2.9304813366966847e-12,0.004629961948097616,0.06433504137225281,1.966609441074982e-12,0.05757806323979639,1.7600604639547598e-12,3.4357821969656115,,3.749701770183007e-09,1.5165814563523141,20.750952276957307,1.2966293042081833,,0.49315970972780876,5.355065903020722,29.31650080328572,0.5025576769595638,1.0550143689508557e-12,0.0102842154433515,1.1696033776282413e-12,0.011372482832180113,0.11734242585106944,0.1180552623375311,0.11899466501454901,0.11924705600272004,0.9993600164863122,0.9996206258681014,0.9996307258670152,0.9995371227404762,0.009504985453601613,0.0027157101296004607,0.005431420259200921,0.005884038614134331
S059,0.1437819934980462,0.6030184528568958,8.670550676382705e-12,6.030345292507385e-11,1.471471901476272e-11,5.671626890237847e-12,-0.9533722802675086,0.06309328803151358,3.804743124696504e-12,0.06420872311893121,3.872007711981569e-12,3.9981626759197937,11.395127224333065,4.956257826851486,3.3100979181864867,20.587715086278468,0.3426452415205901,12.065400969554538,1.8642583211233372,1.8008905115572067,18.05795062517241,0.4100478786350302,9.72878603336648e-12,0.08958637101610795,1.6801147667086593e-11,0.15738724895364858,0.11100393477149412,0.12254943470834202,0.13486898244801065,0.11509010277175459,0.991292669437952,0.9952980685934965,0.9970994040630458,0.9945633806981647,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S060,0.44042491909474063,0.2232610565629189,7.283300868451366e-11,1.653698633451901e-10,5.95856411605245e-11,8.457721010651217e-11,0.35025022131802785,0.09573380514900887,1.583148627500665e-11,0.11748752931781063,1.942889666805036e-11,12.639597351532132,10.82793918816728,13.56873824220189,7.699286560027296,21.915142905729446,0.22075041026732348,11.243829325434863,11.717382268585567,8.925579529354781,22.672756775473843,0.29617799528486977,5.187226306277623e-11,0.3088686940955243,5.143660621311991e-11,0.3375711304715362,0.13072605670726967,0.1511979950442161,0.14349497864189328,0.1588155915714087,0.8300508199414968,0.8727022625936872,0.9852547633039741,0.8960026152797194,0.008147130388801382,0.023083536101603915,0.0027157101296004607,0.011315458873335252
S061,0.22101246748788939,0.5263529354160057,9.535913852861481e-12,4.3146497395600596e-11,7.583758007164109e-12,1.208728455303217e-11,0.46614518056728826,0.08557517857827315,3.6922692196555185e-12,0.08910338776639637,3.844499088202011e-12,5.728959354608335,10.77152533082682,7.100007625432448,5.166444332952291,21.235665629156333,0.4763203321417555,10.565592120539254,4.348575659425636,1.5144005034629193,21.162282766928215,0.38698743811164565,3.4460013861104554e-12,0.03245804514977435,3.8271168257881344e-12,0.035555229678668164,0.17324543637563677,0.13293103676123716,0.12917680811468546,0.13461365597479746,0.9918409637571903,0.9910320048301204,0.9935717324385107,0.9921482336752737,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S062,0.2581622242599833,0.47835908021280865,2.888344908018881e-12,1.1188100491070149e-11,2.6833399248255264e-12,3.4475418732349245e-12,0.25059921736646373,0.060878237118304784,6.811118345987907e-13,0.06172731693573712,6.906114249211631e-13,8.073864443043789,11.320281586230124,7.346206378686664,2.25201481118848,22.469303147239533,0.2429818581874361,11.231921178208195,8.803043781958678,3.3997470454847125,22.659961003571752,0.26866095867995227,1.2433203632226053e-12,0.012143714074451051,2.2331195239149052e-12,0.02152168428777176,0.1438550022306181,0.112541446417601,0.10861311373792187,0.11454863762812649,0.9967237408018034,0.9907037843570171,0.9970555641636273,0.9948276964408159,0.0027157101296004607,0.013578550648002305,0.0027157101296004607,0.006336656969067742
S063,0.07683400986195368,1.580162016823387,2.9311494752390445e-12,3.814911496231147e-11,4.6977459749570124e-12,3.312481629666465e-12,-0.3493851683485687,0.10490438282780512,4.002009360548271e-12,0.13186685674688328,5.030603877755508e-12,4.307263504321661,,0.11438380108856973,7.3700410391689175,27.899057032263094,0.38817708703423615,,0.8485458275659428,1.2444899127954747,22.183230672011607,0.2574430230025586,2.929309645413319e-12,0.028505462206154294,2.2260030547096002e-12,0.021475382015053474,0.11858827782204506,0.15470522941041862,0.1497354944437032,0.15704102303140519,0.9986008724404254,0.9977178830816613,0.999919896854023,0.9987462174587032,0.12763837609122164,0.0896184342768152,0.10319698492481752,0.10681793176428478
S064,0.09413103257883525,1.5784632611033402,2.5799930701966094e-12,2.7408528298421154e-11,1.2927364675706496e-12,2.6879138678183325e-12,0.7320041146256919,0.06306750980937915,1.7285876273213223e-12,0.07288952546447795,1.9977946213516334e-12,2.061322456080667,,1.282221544534325,2.1694517189669402,19.881922141518512,0.35851414203914556,,1.951950949672592,1.4180170956962985,22.476591745133923,0.739854836675386,1.1372830432415621e-12,0.011139557632049763,1.1012545013769513e-12,0.010702322745446259,0.1274273828564191,0.13876924444553773,0.1325559972171143,0.14215449997455126,0.9986136318801885,0.9983207349013101,0.9990931834700565,0.9986758500838517,0.0027157101296004607,0.013578550648002305,0.0027157101296004607,0.006336656969067742
S065,0.09843063993179632,1.442042043413903,1.448668256704766e-11,1.471765557664325e-10,1.0816852633467579e-11,2.3783990671312954e-11,0.7879073465197806,0.05474090365725487,8.05657765981688e-12,0.041220092641994784,6.06663126342206e-12,5.3289438954673045,,6.951786524657669,6.6416001967258875,23.856604542419678,0.795792139945196,9.875514186412069,1.585040383201009,0.29619050927709173,16.601756367463786,0.21983619913445004,3.977249052618419e-12,0.03617197651456115,9.976633968623955e-12,0.08210966805628442,0.16343168681845444,0.13001549419164,0.13670330001981937,0.12443559550123645,0.9886610055543957,0.9765532304994599,0.9943369332101499,0.9865170564213352,0.012220695583202074,0.008147130388801382,0.0027157101296004607,0.007694512033867972
S066,0.2346960997302785,0.764588699746193,7.065006233355837e-12,3.0102785012086715e-11,4.9659793825181346e-12,2.3371525414474895e-12,-0.7536772095874049,0.11025324501219934,3.3189297314871584e-12,0.05737685388596911,1.7272030971992403e-12,5.2071729403878635,,6.023486995910132,2.836665406294025,22.016657290444574,0.22413310964659688,,2.3662518583714482,3.7624574109087496,25.03782888841506,0.17961476980781033,5.962862854584157e-12,0.057256852632270615,1.630196450712205e-12,0.015975658136172497,0.11921565121021012,0.12908387749651348,0.1491279847700188,0.11424073591262258,0.9933684615135918,0.9993586648526681,0.9932717545952482,0.9953329603205027,0.006789275324001152,0.0027157101296004607,0.0027157101296004607,0.004073565194400691
S067,0.09214000628086033,0.7972504981851513,6.022586073872397e-13,6.5363421568633324e-12,8.312263154710078e-13,7.201974312492112e-13,-0.14337671440794253,0.12188700460453682,7.966951665704291e-13,0.2479147084988358,1.6204553604674247e-12,7.600155156300076,12.082373754187962,2.1995504654401543,7.521392930868337,27.90193275668901,1.9999999058004272,11.8758648685954,4.8544710292451585,7.678932642193876,29.078999128267945,1.3894793495085265,5.41253365325142e-13,0.005340784661719343,4.505341820126694e-13,0.004447271549000764,0.12318864255555018,0.14786908498622114,0.15091966792718636,0.14564033636194587,0.9985338961127814,0.998908770630252,0.9999826642740887,0.9991417770057073,0.012220695583202074,0.0027157101296004607,0.0027157101296004607,0.005884038614134331
S068,0.08138230915776402,1.7823823554716718,1.643686466381266e-11,2.0197097912211983e-10,2.057816149746252e-11,1.8538927355394805e-11,-0.10435768921896837,0.06763162684299596,1.3659625893101737e-11,0.0550247471217232,1.111340205212148e-11,1.5282677487847067,,0.3840944713832627,0.9762732174729863,16.37842295620573,0.17802992215811184,9.149492262827506,1.2805499724372227,1.961191113725642,20.72552999961402,0.21014479459359103,4.615076666967473e-11,0.3524328279682589,8.721905130852379e-12,0.07277035835172192,0.11646002536535931,0.13280438387716506,0.12606329855283857,0.1383851796976433,0.9779001370161717,0.9802418040120467,0.9863731966875515,0.9815050459052567,0.0027157101296004607,0.014936405712802534,0.006789275324001152,0.008147130388801382
S069,0.060432307277763636,2.057038695997102,9.03864758908087e-12,1.4956648184119035e-10,7.900704291942468e-12,1.6118471081961628e-11,0.7130139801700892,0.06382657490325695,9.546316256253356e-12,0.04230994613268919,6.328149789956599e-12,2.9989651498371543,,2.5802006549511405,4.868226169163769,29.531522460194097,0.5759354924780324,,0.8958346065331644,1.129596067581152,21.407266482432664,0.7978190729717979,2.5358594104429683e-12,0.023878203525830175,8.614515522561827e-12,0.07903437321820891,0.09613177668181436,0.13427779070808585,0.1272007657672541,0.13884610097744973,0.996460338019676,0.9969623726828053,0.9986156350675537,0.9973461152566783,0.0027560038938533086,0.0027560038938533086,0.0027560038938533086,0.0027560038938533086
S070,0.12993180213130828,1.633816274516359,4.4143196872255436e-12,3.397412807962487e-11,3.47893875047324e-12,4.6572089874613745e-12,0.29168904846112653,0.09385261711332013,3.188560834415931e-12,0.05674639336613443,1.927909236277826e-12,3.569943358917506,,3.046659919946316,0.8959574708561879,20.894870218614145,0.1730132424808806,,4.093160668832142,1.5025129387528162,25.486815661950832,0.37316984360493366,1.0359839590943571e-12,0.01006363866497592,2.8598253147289832e-12,0.027352844962325654,0.12644320593547417,0.14348494090428496,0.14428026962482549,0.14186742693604695,0.9977340226321743,0.9951087162356842,0.9964322110669531,0.9964249833116039,0.023083536101603915,0.0027157101296004607,0.0027157101296004607,0.009504985453601613
S071,0.10202392321570769,1.4291798195204481,1.4921178977290755e-11,1.4625176632095519e-10,1.179473155619347e-11,1.2361659632544448e-11,0.04694676401141962,0.05659447222844093,8.277041527411731e-12,0.048767462473752785,7.1323275257772436e-12,3.6395808471535176,12.411291469914111,2.998844558148736,2.484935832568105,22.40559348131145,0.37641477439755167,12.155532127988248,4.01540209935349,1.7273968450867119,24.41003105491978,0.2746100148070152,4.4540072539322134e-12,0.04061726478066815,8.035008987139501e-12,0.07155599817999636,0.11269157569125518,0.1246745597003723,0.1410851005688941,0.11396073349099291,0.9910652138778973,0.9828751138404596,0.9791669825116699,0.9843691034100089,0.0027157101296004607,0.0448092171384076,0.016294260777602765,0.021273062681870274
S072,0.3828970032249626,0.29623570470645144,7.101610629144768e-12,1.8547051999183118e-11,7.90946525257864e-12,9.478768372174839e-12,0.18099421375787728,0.058096992263066624,1.077527936499236e-12,0.05904731241319552,1.095153573739548e-12,12.879176858132766,10.803871609868255,12.586039136482391,4.433474750897439,21.472855841953958,0.25573416990697445,10.143179852151867,13.176659968429597,6.413063986346487,20.279798174871747,0.25153244180048134,4.769386265871899e-12,0.04517061091248599,7.138600840201514e-12,0.06563057446973664,0.13617506283626746,0.1338182873378988,0.1308637353916408,0.1358409214330202,0.9764016083034394,0.9590304530803453,0.9940132957848229,0.9764817857228693,0.013578550648002305,0.008147130388801382,0.0027157101296004607,0.008147130388801384
S073,0.08025780948926517,1.5683402961751873,2.08193749030811e-12,2.5940621897817655e-11,2.9472212078537462e-12,2.702964962248592e-12,-0.08651345831780688,0.07295299223923632,1.892445987992455e-12,0.10232265050250518,2.6543131882680284e-12,3.121155642095772,9.593450043984156,1.7838672473551602,4.186459959307641,24.941655976341945,0.28473060349497753,10.179492455820968,1.653723938034909,2.0558608154225526,26.48031961444054,1.0952680176013754,2.672772399269427e-12,0.02592536518359164,3.1404035011069084e-12,0.030507261338434493,0.17693529239516392,0.1539965666046936,0.13663216859533633,0.1659838850474665,0.9979982426091992,0.999138657416313,0.9999108222937921,0.9990159074397681,0.024441391166404147,0.005431420259200921,0.0027157101296004607,0.010862840518401843
S074,0.14882375574646864,1.0796029523416164,3.5045238682901446e-12,2.3548148282592323e-11,3.3844858956152294e-12,4.0739753677202275e-12,0.18541725396018904,0.22398410848437864,5.2744109995343936e-12,0.0996508806029804,2.3465937129298856e-12,6.210318033558643,,4.888063113780026,5.813592938689988,18.247462200541015,0.8791916679479651,8.979569158637675,1.686281282143664,6.403195952712534,16.762859446215117,0.20634662685514948,1.7392628548959583e-12,0.0168867388836675,1.0500970545267106e-12,0.010281378144786085,0.14537314708409504,0.1449528989602857,0.15144029957917685,0.13977703944694006,0.9968754025642625,0.9968792523421306,0.9909740864616242,0.9949095804560057,0.0027157101296004607,0.010862840518401843,0.008147130388801382,0.0072418936789345615
S075,0.1296682124728244,1.4384413299412608,4.583381563603095e-11,3.534699427250662e-10,4.276428671065306e-11,3.4170414679516294e-11,-0.22434312978406368,0.07028179578567531,2.484250233097745e-11,0.05162989287556552,1.824961527762745e-11,5.304356417213548,10.96101100824836,4.474688800871783,1.9140261909097116,20.699408068105296,0.22234201205502932,11.67862424054666,6.138621295249164,2.3941065063580416,22.966765164024693,0.164473874939,2.3744076988738228e-11,0.16513304192380635,2.2461510432800547e-11,0.15293225278178962,0.16054051479724804,0.14416585891349598,0.11841441412076062,0.16106803317131907,0.946651293629303,0.9507670391801888,0.9417342412668214,0.946384191358771,0.008147130388801382,0.03530423168480599,0.0027157101296004607,0.015389024067735943
